2021年10月20日17时46分46秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=8c5d9516961b45e6b2ec7814398c53b0&simulatorId=352746020104537 &otherNick=%E7%88%B1%E7%94%9F%E6%B4%BB%EF%BC%8C&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月20日17时15分47秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010306028824190  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时15分47秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010305022787858  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时15分47秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010306028824190  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时15分47秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=944&newNickName=%E9%97%A8%E5%BC%80%E4%BA%8698786y78  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时15分47秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=146&newNickName=%E7%90%AA%E5%84%BF  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时15分47秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=2044&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":{"goldCoin":2044,"userId":"944"}}
2021年10月20日17时15分47秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=6445&simulatorId=010306028824190  return:{"code":0,"message":"操作成功","data":{"goldCoin":6445,"userId":"146"}}
2021年10月20日17时15分47秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010305022787858  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时15分47秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=280be882632d42ef911f86e070db2da8&result=0&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时15分47秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010306028824190  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时15分47秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=308c2cf94a994e499e5af7b31a69007b&result=1&simulatorId=010306028824190  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时15分27秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=869394025989812  return:{"code":-1,"message":"人数不够，当前人数：2","data":[]}
2021年10月20日17时15分25秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=352746020104537  return:{"code":-1,"message":"人数不够，当前人数：2","data":[]}
2021年10月20日17时15分25秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=a935721e3e76418aa7c5a6e029ca5fd1&simulatorId=010139026475479&otherNick=%E5%AF%B0%E5%BE%AE%E7%AC%AC&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月20日17时15分25秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=869394025989812  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时15分25秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=869394025989812  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时15分25秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=869394025989812  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时15分25秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=276&newNickName=JHJ55696  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时15分25秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010139026475479  return:{"code":0,"message":"获取局id成功","data":"a935721e3e76418aa7c5a6e029ca5fd1"}
2021年10月20日17时15分25秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=7037&simulatorId=869394025989812  return:{"code":0,"message":"操作成功","data":{"goldCoin":7037,"userId":"276"}}
2021年10月20日17时15分24秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=869394025989812  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时15分24秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=8d33e9d172914ce2adee30703ea479b5&result=0&simulatorId=869394025989812  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时15分20秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=352746020104537  return:{"code":-1,"message":"人数不够，当前人数：1","data":[]}
2021年10月20日17时15分18秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=352746020104537  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时15分18秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=280be882632d42ef911f86e070db2da8&simulatorId=010305022787858&otherNick=%E7%90%AA%E5%84%BF&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你是下分号，你输","data":"lose"}
2021年10月20日17时15分18秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=308c2cf94a994e499e5af7b31a69007b&simulatorId=010306028824190&otherNick=%E9%97%A8%E5%BC%80%E4%BA%8698786y78&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你是上分号，你赢","data":"win"}
2021年10月20日17时15分17秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010305022787858  return:{"code":0,"message":"获取局id成功","data":"280be882632d42ef911f86e070db2da8"}
2021年10月20日17时15分17秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010306028824190  return:{"code":0,"message":"获取局id成功","data":"308c2cf94a994e499e5af7b31a69007b"}
2021年10月20日17时15分10秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":0,"message":"可以报名","data":[]}
2021年10月20日17时15分10秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":0,"message":"可以报名","data":[]}
2021年10月20日17时15分10秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010306028824190  return:{"code":0,"message":"可以报名","data":[]}
2021年10月20日17时15分10秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：2","data":[]}
2021年10月20日17时15分8秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=352746020104537  return:{"code":-1,"message":"加入失败","data":[]}
2021年10月20日17时15分8秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=352746020104537  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时15分8秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=352746020104537  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时15分8秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=320&newNickName=5201314qww  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时15分8秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=5955&simulatorId=352746020104537  return:{"code":0,"message":"操作成功","data":{"goldCoin":5955,"userId":"320"}}
2021年10月20日17时15分8秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：2","data":[]}
2021年10月20日17时15分8秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010306028824190  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：2","data":[]}
2021年10月20日17时15分8秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=352746020104537  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时15分8秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=55840b5fb5bd40169af410750b60375e&result=0&simulatorId=352746020104537  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时15分8秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：1","data":[]}
2021年10月20日17时15分7秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010306028824190  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：0","data":[]}
2021年10月20日17时15分7秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=010305022787858  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时15分7秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010305022787858  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时15分7秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010305022787858  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时15分7秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=944&newNickName=%E9%97%A8%E5%BC%80%E4%BA%8698786y78  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时15分7秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=2214&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":{"goldCoin":2214,"userId":"944"}}
2021年10月20日17时15分7秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010305022787858  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时15分7秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=d3c3c10f24ff4e888f33bee3078203a4&result=1&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时14分54秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010306028824190  return:{"code":-1,"message":"人数不够，当前人数：2","data":[]}
2021年10月20日17时14分53秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":-1,"message":"人数不够，当前人数：2","data":[]}
2021年10月20日17时14分52秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=010306028824190  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时14分52秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010306028824190  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时14分52秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010306028824190  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时14分51秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=146&newNickName=%E7%90%AA%E5%84%BF  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时14分51秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=6279&simulatorId=010306028824190  return:{"code":0,"message":"操作成功","data":{"goldCoin":6279,"userId":"146"}}
2021年10月20日17时14分51秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=010139026475479  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时14分51秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010306028824190  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时14分51秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010139026475479  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时14分51秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=352d6cd5e5154cb0b13ac6f2f101cd66&result=1&simulatorId=010306028824190  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时14分51秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010139026475479  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时14分51秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=243&newNickName=%E6%97%A0%E8%B5%96%E7%BE%A4  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时14分51秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=2892&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":{"goldCoin":2892,"userId":"243"}}
2021年10月20日17时14分51秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010139026475479  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时14分50秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=fe5438ca81404bc5a6df941d96ee8b30&result=0&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时14分47秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=55840b5fb5bd40169af410750b60375e&simulatorId=352746020104537&otherNick=%E9%97%A8%E5%BC%80%E4%BA%8698786y78&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"两个人都是上分号或下分号","data":"he"}
