2021年10月22日0时59分32秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=82565d708ce24a539392f62ac2ac32ca&simulatorId=010139026475479 &otherNick=%E6%9F%A0%E6%AA%AC%E9%80%89%E6%8B%A9%E8%8C%89%E8%8E%89&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月22日0时26分11秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=256&newNickName=mbqi341276  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时26分11秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=30141&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":{"goldCoin":30141,"userId":"256"}}
2021年10月22日0时26分10秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010305022787858  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时26分10秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=bb4c4e0f148d49028ac5184660774b3f&result=1&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时26分10秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：1","data":[]}
2021年10月22日0时26分10秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：0","data":[]}
2021年10月22日0时26分10秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=358523023260812  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时26分10秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=467&newNickName=%E5%BB%BA%E5%AE%81%E5%85%AC%E4%B8%BB  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时26分9秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=2531&simulatorId=358523023260812  return:{"code":0,"message":"操作成功","data":{"goldCoin":2531,"userId":"467"}}
2021年10月22日0时26分9秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=358523023260812  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时26分9秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=b426d57f83374533ac86bee538a2ac2c&result=0&simulatorId=358523023260812  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时26分8秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010139026475479  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时26分7秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=167&newNickName=%E6%B8%85%E6%B8%85%E9%9F%B5%E5%84%BF  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时26分7秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=19057&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":{"goldCoin":19057,"userId":"167"}}
2021年10月22日0时26分7秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010139026475479  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时26分7秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=b4bcd347d79a43dbb764b02f0159889e&result=1&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时25分43秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=b426d57f83374533ac86bee538a2ac2c&simulatorId=358523023260812&otherNick=mbqi341276&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币少，你输","data":"lose"}
2021年10月22日0时25分42秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=bb4c4e0f148d49028ac5184660774b3f&simulatorId=010305022787858&otherNick=%E5%BB%BA%E5%AE%81%E5%85%AC%E4%B8%BB&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币多，你赢","data":"win"}
2021年10月22日0时25分42秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=358523023260812  return:{"code":0,"message":"获取局id成功","data":"b426d57f83374533ac86bee538a2ac2c"}
2021年10月22日0时25分42秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010305022787858  return:{"code":0,"message":"获取局id成功","data":"bb4c4e0f148d49028ac5184660774b3f"}
2021年10月22日0时25分42秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=b4bcd347d79a43dbb764b02f0159889e&simulatorId=010139026475479&otherNick=%E8%A6%81%E5%8F%98%E6%88%90%E7%9A%84%E6%B5%81%E5%B9%B4&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月22日0时25分42秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010139026475479  return:{"code":0,"message":"获取局id成功","data":"b4bcd347d79a43dbb764b02f0159889e"}
2021年10月22日0时25分34秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时25分34秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时25分34秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时25分34秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：2","data":[]}
2021年10月22日0时25分34秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：0","data":[]}
2021年10月22日0时25分5秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"不能报名","data":[]}
2021年10月22日0时25分4秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":-1,"message":"不能报名","data":[]}
2021年10月22日0时25分3秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=358523023260812  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时25分2秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=467&newNickName=%E5%BB%BA%E5%AE%81%E5%85%AC%E4%B8%BB  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时25分2秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=2671&simulatorId=358523023260812  return:{"code":0,"message":"操作成功","data":{"goldCoin":2671,"userId":"467"}}
2021年10月22日0时25分2秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010139026475479  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时25分2秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=358523023260812  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时25分2秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=167&newNickName=%E6%B8%85%E6%B8%85%E9%9F%B5%E5%84%BF  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时25分2秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=e76059e3ffbc45abb838b8269c947cd7&result=0&simulatorId=358523023260812  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时25分2秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=19041&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":{"goldCoin":19041,"userId":"167"}}
2021年10月22日0时25分1秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010139026475479  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时25分1秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=8488fffb84fd462fa38baff754212264&result=1&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时24分34秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"不能报名","data":[]}
2021年10月22日0时24分33秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：3","data":[]}
2021年10月22日0时24分31秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：2","data":[]}
2021年10月22日0时24分31秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：1","data":[]}
2021年10月22日0时24分27秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010305022787858  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时24分27秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=256&newNickName=mbqi341276  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时24分27秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=30005&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":{"goldCoin":30005,"userId":"256"}}
2021年10月22日0时24分27秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010305022787858  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时24分27秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=6bdda3da69ab43ae9afcf7b30ea3735e&result=1&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时24分4秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=e76059e3ffbc45abb838b8269c947cd7&simulatorId=358523023260812&otherNick=%E6%B8%85%E6%B8%85%E9%9F%B5%E5%84%BF&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币少，你输","data":"lose"}
2021年10月22日0时24分4秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=358523023260812  return:{"code":0,"message":"获取局id成功","data":"e76059e3ffbc45abb838b8269c947cd7"}
2021年10月22日0时24分4秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=8488fffb84fd462fa38baff754212264&simulatorId=010139026475479&otherNick=%E5%BB%BA%E5%AE%81%E5%85%AC%E4%B8%BB&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币多，你赢","data":"win"}
2021年10月22日0时24分4秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010139026475479  return:{"code":0,"message":"获取局id成功","data":"8488fffb84fd462fa38baff754212264"}
2021年10月22日0时24分3秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=6bdda3da69ab43ae9afcf7b30ea3735e&simulatorId=010305022787858&otherNick=%E6%96%B0%E6%89%8B290560234&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币多，你赢","data":"win"}
2021年10月22日0时24分3秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010305022787858  return:{"code":0,"message":"获取局id成功","data":"6bdda3da69ab43ae9afcf7b30ea3735e"}
2021年10月22日0时23分55秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时23分55秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时23分55秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时23分55秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：3","data":[]}
2021年10月22日0时23分55秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：3","data":[]}
2021年10月22日0时23分55秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：3","data":[]}
2021年10月22日0时23分54秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：2","data":[]}
2021年10月22日0时23分52秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=358523023260812  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时23分52秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=467&newNickName=%E5%BB%BA%E5%AE%81%E5%85%AC%E4%B8%BB  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时23分52秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010305022787858  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时23分52秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=2785&simulatorId=358523023260812  return:{"code":0,"message":"操作成功","data":{"goldCoin":2785,"userId":"467"}}
2021年10月22日0时23分52秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=256&newNickName=mbqi341276  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时23分52秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=29879&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":{"goldCoin":29879,"userId":"256"}}
2021年10月22日0时23分52秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=358523023260812  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时23分52秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=702625104c8246cc838b57244d590231&result=1&simulatorId=358523023260812  return:{"code":0,"message":"操作成功","data":[]}
